,user,user_id,location,is_reply_to,reply_id,is_quoted,is_rt,time
8848,mdx_7_0,1077244940382539783,Anderlecht,amirajager,1321487187255447555,False,False,2020-12-29 03:18:35
8849,bobsonfils,854263843,Jette,Rakian_,741626349580877824,False,False,2020-12-29 03:18:13
8850,Melisak67,837055597807824907,Louvain,,,False,False,2020-12-29 03:17:03
8851,xJcatShelleyX,1364640858,Evergem,delijn,32851079,False,False,2020-12-29 03:15:45
8852,bobsonfils,854263843,Jette,TeilletMichel,988459721744113664,False,False,2020-12-29 03:15:22
8853,bobsonfils,854263843,Jette,Sbernie76,2837131582,False,False,2020-12-29 03:14:45
8854,bobsonfils,854263843,Jette,SoulezC,1036142789602488320,False,False,2020-12-29 03:13:55
8855,bobsonfils,854263843,Jette,fredgueguen92,716680945143844866,False,False,2020-12-29 03:13:33
8856,insss18,1280560208998281216,Brussels,,,False,False,2020-12-29 03:13:28
8857,bobsonfils,854263843,Jette,ben07685135,1330926969706467336,False,False,2020-12-29 03:12:45
8858,bobsonfils,854263843,Jette,BYC125,238673094,False,False,2020-12-29 03:12:22
8859,KeozBEAST,883033129103089664,La Louvière,AydiinOff,941478407556255744,False,False,2020-12-29 03:11:39
8860,blue_knacki,4882054979,Aubange,elDaorado_,1233875381993775104,False,False,2020-12-29 03:06:13
8861,mdx_7_0,1077244940382539783,Anderlecht,sosobk9,1292492258441334784,False,False,2020-12-29 03:05:42
8862,bobsonfils,854263843,Jette,fprouillac,390644968,False,False,2020-12-29 03:05:37
8863,mdx_7_0,1077244940382539783,Anderlecht,anas_hmh,1161774127717507072,False,False,2020-12-29 03:05:17
8864,mdx_7_0,1077244940382539783,Anderlecht,Rama11N,3053551981,False,False,2020-12-29 03:03:19
8865,yesimtireddd,3304140819,Ghent,,,False,False,2020-12-29 03:01:29
8866,bobsonfils,854263843,Jette,SOULFUNKRNB,2473824570,False,False,2020-12-29 03:01:06
8867,blue_knacki,4882054979,Aubange,_sudeee66,1186721102233554945,False,False,2020-12-29 02:59:32
8868,blue_knacki,4882054979,Aubange,,,True,False,2020-12-29 02:59:08
8869,bobsonfils,854263843,Jette,lesaintpairais,3030104470,False,False,2020-12-29 02:57:45
8870,bobsonfils,854263843,Jette,realfurtif,1909263884,False,False,2020-12-29 02:56:42
8871,blue_knacki,4882054979,Aubange,,,False,False,2020-12-29 02:56:30
8872,yesimtireddd,3304140819,Ghent,,,False,False,2020-12-29 02:56:18
8873,bobsonfils,854263843,Jette,Sbernie76,2837131582,False,False,2020-12-29 02:56:04
8874,blue_knacki,4882054979,Aubange,ly212_,1228049635161333761,False,False,2020-12-29 02:55:55
8875,blue_knacki,4882054979,Aubange,elDaorado_,1233875381993775104,False,False,2020-12-29 02:55:33
8876,bobsonfils,854263843,Jette,JocelyneMarque,2813249451,False,False,2020-12-29 02:55:25
8877,bobsonfils,854263843,Jette,laurentcappelle,516277918,False,False,2020-12-29 02:53:45
8878,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,,,False,False,2020-12-29 02:50:48
8879,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,,,False,False,2020-12-29 02:49:14
8880,isk774,1035922937310863361,Brussels,osfzi,1341196248150384640,False,False,2020-12-29 02:48:11
8881,PasRyn17,1328024736857804800,Anderlecht,,,False,False,2020-12-29 02:47:44
8882,isk774,1035922937310863361,Brussels,isk774,1035922937310863361,False,False,2020-12-29 02:46:48
8883,isk774,1035922937310863361,Brussels,Mkhtf1,1326197848053075968,False,False,2020-12-29 02:46:40
8884,isk774,1035922937310863361,Brussels,Zonzon3110,1321620211246706688,False,False,2020-12-29 02:46:24
8885,isk774,1035922937310863361,Brussels,Mkhtf1,1326197848053075968,False,False,2020-12-29 02:46:04
8886,blue_knacki,4882054979,Aubange,,,False,False,2020-12-29 02:45:17
8887,isk774,1035922937310863361,Brussels,Zonzon3110,1321620211246706688,False,False,2020-12-29 02:44:51
8888,abdul_karimomar,3295205128,Meise,,,True,False,2020-12-29 02:44:15
8889,isk774,1035922937310863361,Brussels,Mkhtf1,1326197848053075968,False,False,2020-12-29 02:43:52
8890,bobsonfils,854263843,Jette,sevy682,1325184318164099074,False,False,2020-12-29 02:43:48
8891,isk774,1035922937310863361,Brussels,Mkhtf1,1326197848053075968,False,False,2020-12-29 02:42:48
8892,isk774,1035922937310863361,Brussels,IR100R,1037439091409862657,False,False,2020-12-29 02:42:26
8893,bobsonfils,854263843,Jette,DreyfusAntoine,231766829,False,False,2020-12-29 02:41:50
8894,isk774,1035922937310863361,Brussels,osfzi,1341196248150384640,False,False,2020-12-29 02:41:11
8895,isk774,1035922937310863361,Brussels,isk774,1035922937310863361,False,False,2020-12-29 02:40:48
8896,isk774,1035922937310863361,Brussels,,,False,False,2020-12-29 02:40:43
8897,isk774,1035922937310863361,Brussels,Mkhtf1,1326197848053075968,False,False,2020-12-29 02:39:39
8898,mdx_7_0,1077244940382539783,Anderlecht,,,True,False,2020-12-29 02:39:23
8899,robersonfsilva1,809005423315611648,Brussels,jsann05,946367970384769024,False,False,2020-12-29 02:38:53
8900,isk774,1035922937310863361,Brussels,,,False,False,2020-12-29 02:38:12
8901,baronjona,1300841490562908160,Mol,FNCreate,1184836053548634114,True,False,2020-12-29 02:36:57
8902,blue_knacki,4882054979,Aubange,,,False,False,2020-12-29 02:35:47
8903,Nano_Qnoys,43675043,Ghent,,,False,False,2020-12-29 02:34:42
8904,mdx_7_0,1077244940382539783,Anderlecht,,,True,False,2020-12-29 02:34:33
8905,baronjona,1300841490562908160,Mol,AngelFrivas,1159653000698376192,True,False,2020-12-29 02:34:01
8906,robersonfsilva1,809005423315611648,Brussels,jsann05,946367970384769024,False,False,2020-12-29 02:33:08
8907,PasRyn17,1328024736857804800,Anderlecht,PasRyn17,1328024736857804800,False,False,2020-12-29 02:32:11
8908,robersonfsilva1,809005423315611648,Brussels,jsann05,946367970384769024,False,False,2020-12-29 02:31:07
8909,baronjona,1300841490562908160,Mol,FortniteGame,425871040,True,False,2020-12-29 02:31:00
8910,Nano_Qnoys,43675043,Gravensteen,,,False,False,2020-12-29 02:30:13
8911,Ceceboike,2525627904,Stekene,SkyNews,7587032,False,False,2020-12-29 02:29:49
8912,blue_knacki,4882054979,Aubange,,,True,False,2020-12-29 02:29:10
8913,PasRyn17,1328024736857804800,Anderlecht,,,False,False,2020-12-29 02:29:01
8914,robersonfsilva1,809005423315611648,Brussels,jsann05,946367970384769024,False,False,2020-12-29 02:28:58
8915,baronjona,1300841490562908160,Mol,TwitchTilted,1221187452599181312,True,False,2020-12-29 02:28:39
8916,isk774,1035922937310863361,Brussels,,,False,False,2020-12-29 02:27:54
8917,blue_knacki,4882054979,Aubange,elDaorado_,1233875381993775104,False,False,2020-12-29 02:26:36
8918,PasRyn17,1328024736857804800,Anderlecht,,,False,False,2020-12-29 02:24:33
8919,Crybaby_lex,1169577133,Antwerp,,,False,False,2020-12-29 02:24:25
8920,baronjona,1300841490562908160,Mol,theslurpyboi,1249435752842158080,True,False,2020-12-29 02:22:50
8921,baronjona,1300841490562908160,Mol,,,False,False,2020-12-29 02:19:43
8922,VarvargArtwork,1076178842010689539,Hulshout,VarvargArtwork,1076178842010689539,False,False,2020-12-29 02:19:32
8923,ihssaaaan,1189521456121733122,Brussels,k_retour,982092647031549952,False,False,2020-12-29 02:16:01
8924,KeozBEAST,883033129103089664,La Louvière,Aimilee_CS,799384040281358344,False,False,2020-12-29 02:15:46
8925,ihssaaaan,1189521456121733122,Brussels,,,False,False,2020-12-29 02:14:59
8926,KeozBEAST,883033129103089664,La Louvière,DawnFPS_,2783710373,False,False,2020-12-29 02:14:52
8927,nidjebu4,135436861,Etterbeek,,,True,False,2020-12-29 02:14:27
8928,MiguelTeirlinck,805547008526348288,Beernem,KrisRemels,28069072,False,False,2020-12-29 02:14:05
8929,ozturkhuseyin6,1184134922837073920,Sint-Joost-ten-Node,,,False,False,2020-12-29 02:10:24
8930,GGabylowskyi,1126862917373169664,Brussels,,,True,False,2020-12-29 02:04:05
8931,adilaggabi,1195031760477859840,Mechelen,kingdb777,3101851258,False,False,2020-12-29 02:01:52
8932,adilaggabi,1195031760477859840,Mechelen,kingdb777,3101851258,False,False,2020-12-29 02:00:40
8933,adilaggabi,1195031760477859840,Mechelen,kingdb777,3101851258,False,False,2020-12-29 01:58:56
8934,adilaggabi,1195031760477859840,Mechelen,kingdb777,3101851258,False,False,2020-12-29 01:55:23
8935,renatacuisine,1334326566625685505,Watermaal-Bosvoorde,,,False,False,2020-12-29 01:53:54
8936,LauraParejo,74490314,Koksijde,,,False,False,2020-12-29 01:53:27
8937,LauraParejo,74490314,Koksijde,,,True,False,2020-12-29 01:52:31
8938,LeeJaeYong111,973262081045729280,Brussels,florence_parly,877836832406417408,False,False,2020-12-29 01:48:03
8939,newsforeveryone,120044869,Braives,AntoineKaburahe,99929653,False,False,2020-12-29 01:45:17
8940,renatacuisine,1334326566625685505,Watermaal-Bosvoorde,,,False,False,2020-12-29 01:42:32
8941,soufiane945,1308821736817819656,Antwerp,eslqqq,1075471964830162944,False,False,2020-12-29 01:41:18
8942,CruzCarnal,1172157146944999424,Lokeren,Noncha_aa,1337124146527039490,False,False,2020-12-29 01:40:39
8943,seifyuu,1224465603865600000,Brussels,kuusje,1197964830273085444,False,False,2020-12-29 01:38:12
8944,seifyuu,1224465603865600000,Brussels,kuusje,1197964830273085444,False,False,2020-12-29 01:36:39
8945,renatacuisine,1334326566625685505,Watermaal-Bosvoorde,,,False,False,2020-12-29 01:36:24
8946,kristoffelburez,1570832490,Oudenaarde,gdvoske,482387110,False,False,2020-12-29 01:36:04
8947,AnniqueVantorre,391339553,Heusden-Zolder,,,True,False,2020-12-29 01:34:37
8948,BeyazS03,1238148996138504201,Antwerp,ksesah1n,1337470721228943361,False,False,2020-12-29 01:33:55
8949,BeyazS03,1238148996138504201,Antwerp,hatabakkes,1295782095000948737,False,False,2020-12-29 01:33:46
8950,Artand028,318052515,Bruges,rediolaaa,1068801141046169601,False,False,2020-12-29 01:32:57
8951,DelpierreDa,791342443639767040,Court-Saint-Etienne,,,False,False,2020-12-29 01:31:20
8952,CanibalSuicune,932144786,Mons,,,True,False,2020-12-29 01:31:08
8953,alles_melissa,1083824566529650689,Evergem,alles_melissa,1083824566529650689,False,False,2020-12-29 01:30:32
8954,seifyuu,1224465603865600000,Brussels,,,False,False,2020-12-29 01:30:15
8955,Aruna345,2426800650,Ghent,VenusSleaze,1235797612894334977,False,False,2020-12-29 01:29:14
8956,reneaguileraa,379161108,Antwerp,mistersandeces,58188956,False,False,2020-12-29 01:28:27
8957,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,sousbeuh,1271567359287885824,False,False,2020-12-29 01:28:14
8958,AnniqueVantorre,391339553,Heusden-Zolder,,,True,False,2020-12-29 01:27:59
8959,renatacuisine,1334326566625685505,Watermaal-Bosvoorde,,,False,False,2020-12-29 01:27:22
8960,AnniqueVantorre,391339553,Heusden-Zolder,,,True,False,2020-12-29 01:25:59
8961,AnniqueVantorre,391339553,Heusden-Zolder,,,True,False,2020-12-29 01:25:30
8962,alles_melissa,1083824566529650689,Evergem,alles_melissa,1083824566529650689,False,False,2020-12-29 01:24:32
8963,UVanhoorne,1173951989308448769,Bruges,ArmandVervaeck,866157062,False,False,2020-12-29 01:24:26
8964,Artand028,318052515,Bruges,,,True,False,2020-12-29 01:23:53
8965,esthababe,892906675233009664,Vorst,,,False,False,2020-12-29 01:22:35
8966,Artand028,318052515,Bruges,dllzkrsq,1270345982497173504,False,False,2020-12-29 01:22:28
8967,alles_melissa,1083824566529650689,Evergem,,,False,False,2020-12-29 01:21:05
8968,Steffvanreusel,2198063998,Antwerp,,,False,False,2020-12-29 01:19:46
8969,Artand028,318052515,Bruges,pinkytingz,1274735075444359179,False,False,2020-12-29 01:17:13
8970,KindKerfuffler,224573045,Ghent,LondonTheist,1253599651028176896,False,False,2020-12-29 01:16:53
8971,Abdellll9,1318254487572807680,Ghent,,,False,False,2020-12-29 01:16:03
8972,KeozBEAST,883033129103089664,La Louvière,beyAzBEAST,783223681,False,False,2020-12-29 01:15:30
8973,isk774,1035922937310863361,Brussels,free_bala,1003330857380253696,False,False,2020-12-29 01:15:27
8974,DeWinte95964196,1147490138538295296,Louvain,dhanbhanan,3400163423,False,False,2020-12-29 01:14:53
8975,adilaggabi,1195031760477859840,Mechelen,lievermoedanlui,1284671573866221570,False,False,2020-12-29 01:14:51
8976,GGabylowskyi,1126862917373169664,Brussels,angolais_l,722844834294325248,False,False,2020-12-29 01:14:44
8977,BreezyAlyson,1359109668,Asse,hazardeden10,366592246,False,False,2020-12-29 01:14:14
8978,renatacuisine,1334326566625685505,Watermaal-Bosvoorde,,,False,False,2020-12-29 01:14:07
8979,KeozBEAST,883033129103089664,La Louvière,leSaurr,2420664750,False,False,2020-12-29 01:12:44
8980,AbdelLkn,1140058792249479169,Brussels,,,False,False,2020-12-29 01:12:42
8981,isk774,1035922937310863361,Brussels,free_bala,1003330857380253696,False,False,2020-12-29 01:12:08
8982,Freddy19831306,1131714457011466240,Roeselare,HenryJP5,3410940773,False,False,2020-12-29 01:11:00
8983,DeWinte95964196,1147490138538295296,Louvain,dhanbhanan,3400163423,False,False,2020-12-29 01:10:04
8984,BreezyAlyson,1359109668,Asse,,,True,False,2020-12-29 01:09:54
8985,adilaggabi,1195031760477859840,Mechelen,lievermoedanlui,1284671573866221570,False,False,2020-12-29 01:08:39
8986,iliasss71,1298928389919838209,La Louvière,,,False,False,2020-12-29 01:08:21
8987,adilaggabi,1195031760477859840,Mechelen,,,False,False,2020-12-29 01:07:51
8988,BreezyAlyson,1359109668,Asse,,,True,False,2020-12-29 01:07:19
8989,isk774,1035922937310863361,Brussels,isk774,1035922937310863361,False,False,2020-12-29 01:07:13
8990,DeWinte95964196,1147490138538295296,Louvain,Bowidean,1022838690509451264,False,False,2020-12-29 01:07:06
8991,isk774,1035922937310863361,Brussels,,,False,False,2020-12-29 01:06:53
8992,isk774,1035922937310863361,Brussels,,,False,False,2020-12-29 01:03:33
8993,ihssaaaan,1189521456121733122,Brussels,,,False,False,2020-12-29 00:59:37
8994,andydhollander,231955155,Wetteren,coinbase,574032254,False,False,2020-12-29 00:59:36
8995,isk774,1035922937310863361,Brussels,,,False,False,2020-12-29 00:58:52
8996,BlogDoQuintao,1240041886850650114,Elsene,MelhoresVelhos,1341378306210455554,False,False,2020-12-29 00:58:07
8997,RiffiSoufiane,3052734697,Zaventem,Salim_220835,1227311131213123586,False,False,2020-12-29 00:57:01
8998,PasRyn17,1328024736857804800,Anderlecht,,,True,False,2020-12-29 00:56:29
8999,isk774,1035922937310863361,Brussels,,,True,False,2020-12-29 00:56:17
9000,PasRyn17,1328024736857804800,Anderlecht,,,False,False,2020-12-29 00:56:11
9001,fisherice_,3317011955,Antwerp,,,False,False,2020-12-29 00:55:39
9002,BlogDoQuintao,1240041886850650114,Elsene,FotosDeFatos,2959459379,False,False,2020-12-29 00:55:39
9003,raphou772,1164108525368487936,Namur,,,True,False,2020-12-29 00:55:16
9004,isk774,1035922937310863361,Brussels,free_bala,1003330857380253696,False,False,2020-12-29 00:54:29
9005,nidjebu4,135436861,Etterbeek,CaslerNoel,1073047860260814848,False,False,2020-12-29 00:54:13
9006,BlogDoQuintao,1240041886850650114,Elsene,thiago_p,16033602,False,False,2020-12-29 00:53:31
9007,ravaldesdaussa,344915885,Herstal,JuansiAvila,110289109,False,False,2020-12-29 00:53:17
9008,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,zakDcasa,1283070514295197702,False,False,2020-12-29 00:53:02
9009,fisherice_,3317011955,Antwerp,,,False,False,2020-12-29 00:52:48
9010,GGabylowskyi,1126862917373169664,Brussels,angolais_l,722844834294325248,False,False,2020-12-29 00:51:38
9011,BlogDoQuintao,1240041886850650114,Elsene,UOL,70799317,False,False,2020-12-29 00:51:31
9012,elisa_dbo,1212474491600691200,Boussu,,,False,False,2020-12-29 00:50:48
9013,salahrabeee,797559045330702336,Brussels,,,False,False,2020-12-29 00:49:58
9014,isk774,1035922937310863361,Brussels,saraa_aaaaa,1338402432733368322,False,False,2020-12-29 00:49:18
9015,isk774,1035922937310863361,Brussels,anysbryant,1302994182353625088,False,False,2020-12-29 00:49:10
9016,adilaggabi,1195031760477859840,Mechelen,mazouq11,4822371707,False,False,2020-12-29 00:47:40
9017,alles_melissa,1083824566529650689,Evergem,jblaute,146305393,False,False,2020-12-29 00:47:13
9018,BlogDoQuintao,1240041886850650114,Elsene,arenatacris,1040798658,False,False,2020-12-29 00:45:52
9019,salahrabeee,797559045330702336,Brussels,,,False,False,2020-12-29 00:45:41
9020,salahrabeee,797559045330702336,Brussels,,,False,False,2020-12-29 00:45:29
9021,krtyhatice,255576155,Heusden-Zolder,,,False,False,2020-12-29 00:43:06
9022,BlogDoQuintao,1240041886850650114,Elsene,GabriellyCout18,833935336728305665,False,False,2020-12-29 00:42:53
9023,_HiddenWounds,2340580663,La Louvière,,,False,False,2020-12-29 00:42:17
9024,MonsyMonsy,1244345614076346375,Antwerp,RepSchrader,20545793,False,False,2020-12-29 00:42:15
9025,isk774,1035922937310863361,Brussels,,,False,False,2020-12-29 00:42:02
9026,newsforeveryone,120044869,Braives,,,False,False,2020-12-29 00:41:26
9027,ravaldesdaussa,344915885,Herstal,JuansiAvila,110289109,False,False,2020-12-29 00:41:00
9028,kamwaka57,968907546,Colfontaine,,,False,False,2020-12-29 00:40:57
9029,BlogDoQuintao,1240041886850650114,Elsene,BlogDoQuintao,1240041886850650114,False,False,2020-12-29 00:40:30
9030,Artand028,318052515,Bruges,rediolaaa,1068801141046169601,False,False,2020-12-29 00:40:23
9031,PasRyn17,1328024736857804800,Anderlecht,,,False,False,2020-12-29 00:39:58
9032,isk774,1035922937310863361,Brussels,,,False,False,2020-12-29 00:39:49
9033,ravaldesdaussa,344915885,Herstal,endsequera,342957703,False,False,2020-12-29 00:39:39
9034,BlogDoQuintao,1240041886850650114,Elsene,,,False,False,2020-12-29 00:38:22
9035,01ivi3r1u6,731939300582010880,Brussels,,,True,False,2020-12-29 00:38:04
9036,Mala_brasero,901890687251165184,Esneux,doutadudorer,714764003449421824,False,False,2020-12-29 00:37:54
9037,Mala_brasero,901890687251165184,Esneux,,,False,False,2020-12-29 00:37:47
9038,Artand028,318052515,Bruges,BTiroonse,1340650559083298816,False,False,2020-12-29 00:37:33
9039,Mala_brasero,901890687251165184,Esneux,MDentier,723606217793372161,False,False,2020-12-29 00:37:05
9040,Mala_brasero,901890687251165184,Esneux,doutadudorer,714764003449421824,False,False,2020-12-29 00:36:32
9041,AbdelLkn,1140058792249479169,Brussels,,,True,False,2020-12-29 00:36:26
9042,BlogDoQuintao,1240041886850650114,Elsene,,,False,False,2020-12-29 00:35:55
9043,pieter_tack,1305457129,Tienen,pieter_tack,1305457129,False,False,2020-12-29 00:35:32
9044,GGabylowskyi,1126862917373169664,Brussels,,,True,False,2020-12-29 00:34:11
9045,fatmilii,2884783791,Genk,,,False,False,2020-12-29 00:33:09
9046,adilaggabi,1195031760477859840,Mechelen,,,True,False,2020-12-29 00:32:29
9047,esthababe,892906675233009664,Vorst,,,True,False,2020-12-29 00:31:59
9048,baronjona,1300841490562908160,Mol,cheesestarlama,1226775432470679554,False,False,2020-12-29 00:31:52
9049,mieke1232,1013548801,Boechout,,,True,False,2020-12-29 00:31:39
9050,Artand028,318052515,Bruges,,,True,False,2020-12-29 00:31:10
9051,baronjona,1300841490562908160,Mol,Fungi488,1204730741185273856,False,False,2020-12-29 00:30:30
9052,AbdelLkn,1140058792249479169,Brussels,,,False,False,2020-12-29 00:27:49
9053,baronjona,1300841490562908160,Mol,theslurpyboi,1249435752842158080,False,False,2020-12-29 00:27:28
9054,droopy_kat,2821258235,Brussels,,,True,False,2020-12-29 00:27:25
9055,Mamaciiitta,3416775304,Hamme,,,False,False,2020-12-29 00:26:14
9056,celikbetul75,1107672971366273027,Heusden-Zolder,aleynaxkrbck,1190750884302598149,False,False,2020-12-29 00:26:04
9057,baronjona,1300841490562908160,Mol,FrenzyLeakz,1252259406026326017,False,False,2020-12-29 00:26:00
9058,Artand028,318052515,Bruges,,,False,False,2020-12-29 00:25:56
9059,stephanvaningen,29051405,Mol,simonch26478468,1258502417311830016,False,False,2020-12-29 00:25:48
9060,baronjona,1300841490562908160,Mol,FrenzyLeakz,1252259406026326017,False,False,2020-12-29 00:25:27
9061,Matteo_Svz,837232722141667328,Boussu,,,True,False,2020-12-29 00:25:24
9062,baronjona,1300841490562908160,Mol,FrenzyLeakz,1252259406026326017,False,False,2020-12-29 00:24:44
9063,Artand028,318052515,Bruges,,,True,False,2020-12-29 00:24:25
9064,johanbyloos,35343465,Louvain,tim_asperges,703870097090285569,False,False,2020-12-29 00:24:13
9065,laman_slmnzde,1163902476153761796,Aalst,,,True,False,2020-12-29 00:23:46
9066,trouwschmidt,417752930,Sint-Jans-Molenbeek,,,True,False,2020-12-29 00:23:19
9067,GangSequoia,1237677232233107457,Ghent,BrandonKleyla,155615146,False,False,2020-12-29 00:23:11
9068,AbdelLkn,1140058792249479169,Brussels,,,True,False,2020-12-29 00:22:57
9069,RomydeRave,548591530,Antwerp,,,True,False,2020-12-29 00:22:35
9070,baronjona,1300841490562908160,Mol,theslurpyboi,1249435752842158080,False,False,2020-12-29 00:22:18
9071,Tlhydmr,1228786229518401537,Antwerp,3nnnaa,1317077491333386240,False,False,2020-12-29 00:21:58
9072,baronjona,1300841490562908160,Mol,FrenzyLeakz,1252259406026326017,False,False,2020-12-29 00:21:50
9073,celikbetul75,1107672971366273027,Heusden-Zolder,aleynaxkrbck,1190750884302598149,False,False,2020-12-29 00:21:41
9074,baronjona,1300841490562908160,Mol,FrenzyLeakz,1252259406026326017,False,False,2020-12-29 00:21:36
9075,laman_slmnzde,1163902476153761796,Aalst,,,True,False,2020-12-29 00:21:25
9076,Bluesbully,4374678460,Genk,,,False,False,2020-12-29 00:20:51
9077,baronjona,1300841490562908160,Mol,FrenzyLeakz,1252259406026326017,False,False,2020-12-29 00:19:36
9078,FloodVal,2503999062,Libin,,,True,False,2020-12-29 00:19:33
9079,SleepyRaccoon_,311397377,Mouscron,,,False,False,2020-12-29 00:18:46
9080,l_mustache,2938141535,Louvain,,,False,False,2020-12-29 00:17:59
9081,Tarheel1311,1119995208,Kapellen,Stefanie__S,60609176,False,False,2020-12-29 00:16:06
9082,AbdelLkn,1140058792249479169,Brussels,,,True,False,2020-12-29 00:15:34
9083,hahassan0,1297246897380511746,Antwerp,hahassan0,1297246897380511746,False,False,2020-12-29 00:15:08
9084,object82,702290904460169216,Laakdal,,,False,False,2020-12-29 00:15:02
9085,baronjona,1300841490562908160,Mol,VibingJack0_0,1319504697175298048,False,False,2020-12-29 00:15:02
9086,baronjona,1300841490562908160,Mol,FrenzyLeakz,1252259406026326017,False,False,2020-12-29 00:14:35
9087,RombautsMael,1282407599221157896,Bruges,,,False,False,2020-12-29 00:13:30
9088,Tarheel1311,1119995208,Kapellen,Stefanie__S,60609176,False,False,2020-12-29 00:13:22
9089,AbdelLkn,1140058792249479169,Brussels,,,True,False,2020-12-29 00:12:12
9090,fatmilii,2884783791,Genk,,,False,False,2020-12-29 00:11:32
9091,MangalaOrland,1335958213552902145,Vilvoorde,AkyeTchoya,4714165714,False,False,2020-12-29 00:11:30
9092,01ivi3r1u6,731939300582010880,Brussels,Battan9000,23359111,True,False,2020-12-29 00:10:20
9093,MangalaOrland,1335958213552902145,Vilvoorde,scantradfrance,795662624,False,False,2020-12-29 00:10:12
9094,baronjona,1300841490562908160,Mol,VibingJack0_0,1319504697175298048,False,False,2020-12-29 00:10:04
9095,Veroniq50726165,1331545865241178112,Houthulst,Swedishlassie78,1137111038330114048,False,False,2020-12-29 00:09:55
9096,khadraBenabdel,891994085594198016,Frameries,NetflixFR,2341888057,False,False,2020-12-29 00:09:48
9097,Koenraad_Elst,167348022,Mortsel,,,True,False,2020-12-29 00:09:45
9098,MangalaOrland,1335958213552902145,Vilvoorde,,,False,False,2020-12-29 00:09:41
9099,alejofuckyou,2247699408,Elsene,,,False,False,2020-12-29 00:09:33
9100,baronjona,1300841490562908160,Mol,VibingJack0_0,1319504697175298048,False,False,2020-12-29 00:09:21
9101,isk774,1035922937310863361,Brussels,unaa_chiiica,1083164415992758272,False,False,2020-12-29 00:08:27
9102,karim_saan7,1185598734685605888,Anderlecht,,,True,False,2020-12-29 00:08:15
9103,Tarheel1311,1119995208,Kapellen,Stefanie__S,60609176,False,False,2020-12-29 00:08:12
9104,MangalaOrland,1335958213552902145,Vilvoorde,,,False,False,2020-12-29 00:07:53
9105,johanbyloos,35343465,Louvain,Karin75387179,1254408924230549504,False,False,2020-12-29 00:07:51
9106,absentlive,560652407,Antwerp,,,False,False,2020-12-29 00:07:45
9107,isk774,1035922937310863361,Brussels,unaa_chiiica,1083164415992758272,False,False,2020-12-29 00:07:31
9108,LeslieDehauwere,2375017764,Knokke-Heist,Marliesvdwalle,51596975,False,False,2020-12-29 00:07:21
9109,tijuana5465,892224267189964803,Anderlecht,,,True,False,2020-12-29 00:07:10
9110,GGabylowskyi,1126862917373169664,Brussels,,,True,False,2020-12-29 00:06:44
9111,madalinacazan1,1332004191863255040,Charleroi,,,False,False,2020-12-29 00:06:26
9112,tanglive,121834957,Schaarbeek,,,False,False,2020-12-29 00:06:10
9113,DanCimpean,544273219,Grimbergen,,,True,False,2020-12-29 00:05:09
9114,Tarheel1311,1119995208,Kapellen,VanOrakel,1017148350347595777,False,False,2020-12-29 00:04:47
9115,PierreWindey,2225484155,Antwerp,VTMNIEUWS,167309264,False,False,2020-12-29 00:04:24
9116,MangalaOrland,1335958213552902145,Vilvoorde,MotDePhoque,1614457826,False,False,2020-12-29 00:04:22
9117,pieter_tack,1305457129,Tienen,pieter_tack,1305457129,False,False,2020-12-29 00:02:52
9118,Bluesbully,4374678460,Genk,,,False,False,2020-12-29 00:02:50
9119,fisherice_,3317011955,Antwerp,fisherice_,3317011955,False,False,2020-12-29 00:02:50
9120,fisherice_,3317011955,Antwerp,,,False,False,2020-12-29 00:02:29
9121,MangalaOrland,1335958213552902145,Vilvoorde,chhhzeer,1017166400308342785,False,False,2020-12-29 00:02:15
9122,Tarheel1311,1119995208,Kapellen,VanOrakel,1017148350347595777,False,False,2020-12-29 00:02:07
9123,Koenraad_Elst,167348022,Mortsel,,,True,False,2020-12-29 00:01:48
9124,trouwschmidt,417752930,Sint-Jans-Molenbeek,trouwschmidt,417752930,False,False,2020-12-29 00:01:39
9125,pieter_tack,1305457129,Tienen,Reuters,1652541,False,False,2020-12-29 00:01:22
9126,fisherice_,3317011955,Antwerp,,,False,False,2020-12-29 00:00:25
9127,MeteoVarsenare,719968464174243840,Jabbeke,,,False,False,2020-12-29 00:00:09
9128,PVEDM,200601078,Geraardsbergen,,,False,False,2020-12-29 00:00:04
9129,stephanvaningen,29051405,Mol,rmattila74,1278689574,False,False,2020-12-29 00:00:04
9130,PierreWindey,2225484155,Antwerp,wbeke,515620055,False,False,2020-12-28 23:59:41
9131,tijuana5465,892224267189964803,Sint-Jans-Molenbeek,,,True,False,2020-12-28 23:59:18
9132,MangalaOrland,1335958213552902145,Vilvoorde,deyuzus,1148701629513916416,False,False,2020-12-28 23:58:26
9133,ckno_ff,775701541,Sint-Jans-Molenbeek,,,True,False,2020-12-28 23:58:25
9134,stephanvaningen,29051405,Mol,ChrisDungeon,1651403384,False,False,2020-12-28 23:57:59
9135,fisherice_,3317011955,Antwerp,fisherice_,3317011955,False,False,2020-12-28 23:57:30
9136,MangalaOrland,1335958213552902145,Vilvoorde,chhhzeer,1017166400308342785,False,False,2020-12-28 23:57:19
